22:33:29.429 [http-nio-8080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
15:02:01.196 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 8.847 seconds (JVM running for 10.406)
15:02:01.196 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 8.847 seconds (JVM running for 10.406)
15:02:11.692 [http-nio-8080-exec-1] INFO  com.example.springprojectexample.controller.PatientController - New Patient Details: PatientDetails(id=null, firstName=Marie, lastName=Stark, gender=F, birthDate=1998-03-27, city=New York, provinceId=NY, allergies=Cancer, height=185, weight=67, ssn=1323-628-58, creditScore=775, AdmissionDetailsList=null)
15:02:11.692 [http-nio-8080-exec-1] INFO  com.example.springprojectexample.controller.PatientController - New Patient Details: PatientDetails(id=null, firstName=Marie, lastName=Stark, gender=F, birthDate=1998-03-27, city=New York, provinceId=NY, allergies=Cancer, height=185, weight=67, ssn=1323-628-58, creditScore=775, AdmissionDetailsList=null)
15:02:46.366 [http-nio-8080-exec-6] INFO  com.example.springprojectexample.controller.PatientController - New Patient Details: PatientDetails(id=null, firstName=null, lastName=Stark, gender=F, birthDate=1998-03-27, city=New York, provinceId=NY, allergies=Cancer, height=185, weight=67, ssn=133-68-6958, creditScore=775, AdmissionDetailsList=null)
15:02:46.366 [http-nio-8080-exec-6] INFO  com.example.springprojectexample.controller.PatientController - New Patient Details: PatientDetails(id=null, firstName=null, lastName=Stark, gender=F, birthDate=1998-03-27, city=New York, provinceId=NY, allergies=Cancer, height=185, weight=67, ssn=133-68-6958, creditScore=775, AdmissionDetailsList=null)
20:35:10.152 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 14228 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
20:35:10.152 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 14228 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
20:35:10.167 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
20:35:10.167 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
20:35:27.755 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 18.449 seconds (JVM running for 20.798)
20:35:27.755 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 18.449 seconds (JVM running for 20.798)
20:35:36.359 [http-nio-8080-exec-2] INFO  com.example.springprojectexample.controller.PatientController - Patient Record Found: 3
20:35:36.359 [http-nio-8080-exec-2] INFO  com.example.springprojectexample.controller.PatientController - Patient Record Found: 3
20:35:36.904 [http-nio-8080-exec-2] INFO  com.example.springprojectexample.service.AdmissionService - Admission Details by PatientId: [AdmissionDetails(id=3, admissionDate=2023-07-05, dischargeDate=2023-07-10, diagnosis=Pneumonia, doctorId=null, patientDetails=null, patientId=null)]
20:35:36.904 [http-nio-8080-exec-2] INFO  com.example.springprojectexample.service.AdmissionService - Admission Details by PatientId: [AdmissionDetails(id=3, admissionDate=2023-07-05, dischargeDate=2023-07-10, diagnosis=Pneumonia, doctorId=null, patientDetails=null, patientId=null)]
20:35:59.872 [http-nio-8080-exec-3] INFO  com.example.springprojectexample.controller.PatientController - Patient Record Found: 3
20:35:59.872 [http-nio-8080-exec-3] INFO  com.example.springprojectexample.controller.PatientController - Patient Record Found: 3
20:35:59.896 [http-nio-8080-exec-3] INFO  com.example.springprojectexample.service.AdmissionService - Admission Details by PatientId: [AdmissionDetails(id=3, admissionDate=2023-07-05, dischargeDate=2023-07-10, diagnosis=Pneumonia, doctorId=null, patientDetails=null, patientId=null)]
20:35:59.896 [http-nio-8080-exec-3] INFO  com.example.springprojectexample.service.AdmissionService - Admission Details by PatientId: [AdmissionDetails(id=3, admissionDate=2023-07-05, dischargeDate=2023-07-10, diagnosis=Pneumonia, doctorId=null, patientDetails=null, patientId=null)]
20:36:55.845 [http-nio-8080-exec-4] INFO  com.example.springprojectexample.controller.PatientController - Patient Record Found: 3
20:36:55.845 [http-nio-8080-exec-4] INFO  com.example.springprojectexample.controller.PatientController - Patient Record Found: 3
20:36:55.891 [http-nio-8080-exec-4] INFO  com.example.springprojectexample.service.AdmissionService - Admission Details by PatientId: [AdmissionDetails(id=3, admissionDate=2023-07-05, dischargeDate=2023-07-10, diagnosis=Pneumonia, doctorId=null, patientDetails=null, patientId=null)]
20:36:55.891 [http-nio-8080-exec-4] INFO  com.example.springprojectexample.service.AdmissionService - Admission Details by PatientId: [AdmissionDetails(id=3, admissionDate=2023-07-05, dischargeDate=2023-07-10, diagnosis=Pneumonia, doctorId=null, patientDetails=null, patientId=null)]
20:38:04.271 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 14552 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
20:38:04.271 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 14552 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
20:38:04.302 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
20:38:04.302 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
20:38:13.221 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 9.668 seconds (JVM running for 11.231)
20:38:13.221 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 9.668 seconds (JVM running for 11.231)
20:38:21.768 [http-nio-8080-exec-1] INFO  com.example.springprojectexample.controller.PatientController - Patient Record Found: 2
20:38:21.768 [http-nio-8080-exec-1] INFO  com.example.springprojectexample.controller.PatientController - Patient Record Found: 2
20:38:22.499 [http-nio-8080-exec-1] INFO  com.example.springprojectexample.service.AdmissionService - Admission Details by PatientId: [AdmissionDetails(id=2, admissionDate=2023-08-20, dischargeDate=2023-08-25, diagnosis=Influenza, doctorId=null, patientDetails=null, patientId=null)]
20:38:22.499 [http-nio-8080-exec-1] INFO  com.example.springprojectexample.service.AdmissionService - Admission Details by PatientId: [AdmissionDetails(id=2, admissionDate=2023-08-20, dischargeDate=2023-08-25, diagnosis=Influenza, doctorId=null, patientDetails=null, patientId=null)]
23:32:47.091 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 13972 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
23:32:47.091 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 13972 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
23:32:47.107 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
23:32:47.107 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
23:32:56.397 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 10.106 seconds (JVM running for 12.583)
23:32:56.397 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 10.106 seconds (JVM running for 12.583)
23:33:31.516 [http-nio-8080-exec-3] INFO  com.example.springprojectexample.controller.PatientController - Patient Record Found: 2
23:33:31.516 [http-nio-8080-exec-3] INFO  com.example.springprojectexample.controller.PatientController - Patient Record Found: 2
23:33:31.646 [http-nio-8080-exec-3] INFO  com.example.springprojectexample.service.AdmissionService - Admission Details by PatientId: [AdmissionDetails(id=2, admissionDate=2023-08-20, dischargeDate=2023-08-25, diagnosis=Influenza, doctorId=null, patientDetails=null, patientId=null)]
23:33:31.646 [http-nio-8080-exec-3] INFO  com.example.springprojectexample.service.AdmissionService - Admission Details by PatientId: [AdmissionDetails(id=2, admissionDate=2023-08-20, dischargeDate=2023-08-25, diagnosis=Influenza, doctorId=null, patientDetails=null, patientId=null)]
23:33:41.826 [http-nio-8080-exec-4] INFO  com.example.springprojectexample.controller.PatientController - Patient Record Found: 3
23:33:41.826 [http-nio-8080-exec-4] INFO  com.example.springprojectexample.controller.PatientController - Patient Record Found: 3
23:33:41.851 [http-nio-8080-exec-4] INFO  com.example.springprojectexample.service.AdmissionService - Admission Details by PatientId: [AdmissionDetails(id=3, admissionDate=2023-07-05, dischargeDate=2023-07-10, diagnosis=Pneumonia, doctorId=null, patientDetails=null, patientId=null)]
23:33:41.851 [http-nio-8080-exec-4] INFO  com.example.springprojectexample.service.AdmissionService - Admission Details by PatientId: [AdmissionDetails(id=3, admissionDate=2023-07-05, dischargeDate=2023-07-10, diagnosis=Pneumonia, doctorId=null, patientDetails=null, patientId=null)]
23:38:24.574 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 10292 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
23:38:24.574 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 10292 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
23:38:24.593 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
23:38:24.593 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
23:38:37.053 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 13.211 seconds (JVM running for 16.409)
23:38:37.053 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 13.211 seconds (JVM running for 16.409)
23:54:14.859 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 1860 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
23:54:14.859 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 1860 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
23:54:14.877 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
23:54:14.877 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
23:54:22.741 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 8.597 seconds (JVM running for 10.174)
23:54:22.741 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 8.597 seconds (JVM running for 10.174)
23:55:36.620 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 6384 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
23:55:36.620 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 6384 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
23:55:36.645 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
23:55:36.645 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
23:55:44.505 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 8.598 seconds (JVM running for 10.148)
23:55:44.505 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 8.598 seconds (JVM running for 10.148)
23:56:27.913 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 3624 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
23:56:27.913 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 3624 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
23:56:27.933 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
23:56:27.933 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
23:56:35.911 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 8.751 seconds (JVM running for 10.335)
23:56:35.911 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 8.751 seconds (JVM running for 10.335)
00:01:56.760 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 8124 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
00:01:56.760 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 8124 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
00:01:56.791 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
00:01:56.791 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
00:02:04.803 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 8.756 seconds (JVM running for 10.334)
00:02:04.803 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 8.756 seconds (JVM running for 10.334)
00:28:05.591 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 4384 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
00:28:05.591 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 4384 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
00:28:05.618 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
00:28:05.618 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
00:28:15.608 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 10.839 seconds (JVM running for 12.6)
00:28:15.608 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 10.839 seconds (JVM running for 12.6)
00:30:39.311 [http-nio-8080-exec-5] INFO  com.example.springprojectexample.controller.PatientController - Patient Record Found: 3
00:30:39.311 [http-nio-8080-exec-5] INFO  com.example.springprojectexample.controller.PatientController - Patient Record Found: 3
00:30:39.457 [http-nio-8080-exec-5] INFO  com.example.springprojectexample.service.AdmissionService - Admission Details by PatientId: [AdmissionDetails(id=3, admissionDate=2023-07-05, dischargeDate=2023-07-10, diagnosis=Pneumonia, doctorId=null, patientDetails=null, patientId=null)]
00:30:39.457 [http-nio-8080-exec-5] INFO  com.example.springprojectexample.service.AdmissionService - Admission Details by PatientId: [AdmissionDetails(id=3, admissionDate=2023-07-05, dischargeDate=2023-07-10, diagnosis=Pneumonia, doctorId=null, patientDetails=null, patientId=null)]
12:01:23.391 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 944 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
12:01:23.391 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 944 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
12:01:23.426 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
12:01:23.426 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
12:01:33.839 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 11.154 seconds (JVM running for 12.904)
12:01:33.839 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 11.154 seconds (JVM running for 12.904)
12:07:54.894 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 9472 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
12:07:54.894 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 9472 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
12:07:54.908 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
12:07:54.908 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
12:08:03.094 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 8.971 seconds (JVM running for 11.06)
12:08:03.094 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 8.971 seconds (JVM running for 11.06)
12:12:56.613 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 14104 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
12:12:56.613 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 14104 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
12:12:56.629 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
12:12:56.629 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
12:13:05.681 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 9.785 seconds (JVM running for 11.524)
12:13:05.681 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 9.785 seconds (JVM running for 11.524)
12:33:32.095 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 6708 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
12:33:32.095 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 6708 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
12:33:32.118 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
12:33:32.118 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
12:33:42.571 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 11.229 seconds (JVM running for 12.848)
12:33:42.571 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 11.229 seconds (JVM running for 12.848)
12:37:44.855 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 15424 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
12:37:44.855 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 15424 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
12:37:44.875 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
12:37:44.875 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
12:37:53.845 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 9.839 seconds (JVM running for 13.123)
12:37:53.845 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 9.839 seconds (JVM running for 13.123)
12:39:20.831 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 15892 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
12:39:20.831 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 15892 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
12:39:20.861 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
12:39:20.861 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
12:39:32.869 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 13.025 seconds (JVM running for 15.924)
12:39:32.869 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 13.025 seconds (JVM running for 15.924)
12:39:56.257 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 6900 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
12:39:56.257 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Starting SpringprojectexampleApplication using Java 11.0.22 on DESKTOP-HINNF83 with PID 6900 (C:\Users\dell\Java\springprojectexample\target\classes started by dell in C:\Users\dell\Java\springprojectexample)
12:39:56.320 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
12:39:56.320 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - No active profile set, falling back to 1 default profile: "default"
12:40:09.684 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 15.238 seconds (JVM running for 17.621)
12:40:09.684 [main] INFO  com.example.springprojectexample.SpringprojectexampleApplication - Started SpringprojectexampleApplication in 15.238 seconds (JVM running for 17.621)
